Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
ene-17;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;3326;Técnicos en prevención de riesgos laborales y salud ambiental;3127;Técnicos y analistas de laboratorio en química industrial;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
ene-17;Mujer;Tetuán;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;5220;Vendedores en tiendas y almacenes
ene-17;Hombre;Otro Municipio;Entre 46 y 55 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;8432;Conductores asalariados de camiones;8332;Operadores de grúas, montacargas y de maquinaria similar de movimiento de materiales
ene-17;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5420;Operadores de telemarketing
ene-17;Mujer;Villa De Vallecas;Entre 46 y 55 años;Comunitaria;5811;Peluqueros;4411;Empleados de información al usuario;4412;Recepcionistas (excepto de hoteles)
ene-17;Mujer;Barajas;Entre 56 y 65 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
ene-17;Mujer;Barajas;Entre 26 y 35 años;Española;2713;Analistas, programadores y diseñadores Web y multimedia;3820;Programadores informáticos;;
ene-17;Hombre;Ciudad Lineal;Entre 56 y 65 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;5833;Conserjes de edificios
ene-17;Hombre;Villaverde;Entre 46 y 55 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;8333;Operadores de carretillas elevadoras;8412;Conductores asalariados de automóviles, taxis y furgonetas
ene-17;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;8420;Conductores de autobuses y tranvías;5833;Conserjes de edificios;8412;Conductores asalariados de automóviles, taxis y furgonetas
ene-17;Mujer;Chamartín;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;5420;Operadores de telemarketing;2824;Profesionales del trabajo y la educación social
ene-17;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;5811;Peluqueros;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos)
ene-17;Mujer;Centro;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4422;Recepcionistas de hoteles;5220;Vendedores en tiendas y almacenes
ene-17;Hombre;Chamberí;Entre 56 y 65 años;Española;7510;Electricistas de la construcción y afines;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-17;Mujer;Carabanchel;Menor de 25 años;Española;2823;Psicólogos;2824;Profesionales del trabajo y la educación social;;
ene-17;Mujer;Otro Municipio;Entre 26 y 35 años;Española;9700;Peones de las industrias manufactureras;9811;Peones del transporte de mercancías y descargadores;4412;Recepcionistas (excepto de hoteles)
ene-17;Mujer;Chamartín;Entre 46 y 55 años;Española;;;;;;
ene-17;Hombre;Otro Municipio;Entre 56 y 65 años;Española;4221;Empleados de servicios de correos (excepto empleados de mostrador);8412;Conductores asalariados de automóviles, taxis y furgonetas;9820;Reponedores
ene-17;Mujer;Otro Municipio;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;9820;Reponedores
ene-17;Hombre;San Blas;Entre 46 y 55 años;Española;4111;Empleados de contabilidad;2599;Profesionales del derecho no clasificados bajo otros epígrafes;2611;Especialistas en contabilidad
ene-17;Mujer;Arganzuela;Entre 56 y 65 años;Española;3611;Supervisores de secretaría;3510;Agentes y representantes comerciales;;
ene-17;Hombre;Moncloa-aravaca;Entre 36 y 45 años;Española;2511;Abogados;3402;Comerciales de préstamos y créditos;3521;Mediadores y agentes de seguros
ene-17;Mujer;Ciudad Lineal;Entre 36 y 45 años;Comunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;3614;Secretarios de centros médicos o clínicas;4411;Empleados de información al usuario
ene-17;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;;;
ene-17;Hombre;Puente De Vallecas;Entre 46 y 55 años;Extracomunitaria;8412;Conductores asalariados de automóviles, taxis y furgonetas;9811;Peones del transporte de mercancías y descargadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-17;Mujer;Arganzuela;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5210;Jefes de sección de tiendas y almacenes;4412;Recepcionistas (excepto de hoteles)
ene-17;Mujer;Arganzuela;Entre 46 y 55 años;Española;2823;Psicólogos;2159;Profesionales de la salud no clasificados bajo otros epígrafes;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
ene-17;Mujer;Vicálvaro;Entre 36 y 45 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;3622;Profesionales de apoyo de la Administración Pública de servicios sociales;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-17;Hombre;Villa De Vallecas;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;9700;Peones de las industrias manufactureras;7250;Mecánicos-instaladores de refrigeración y climatización
ene-17;Mujer;Villaverde;Entre 46 y 55 años;Española;7703;Panaderos, pasteleros y confiteros;9310;Ayudantes de cocina;9310;Ayudantes de cocina
ene-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;9820;Reponedores
ene-17;Mujer;Tetuán;Entre 26 y 35 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);5500;Cajeros y taquilleros (excepto bancos)
ene-17;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;5833;Conserjes de edificios;9443;Barrenderos y afines;7240;Soladores, colocadores de parquet y afines
ene-17;Hombre;Carabanchel;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;9223;Limpiadores de ventanas;5120;Camareros asalariados
ene-17;Mujer;Chamartín;Entre 56 y 65 años;Española;2324;Profesores de enseñanza no reglada de artes;;;;
ene-17;Mujer;Latina;Entre 26 y 35 años;Española;3314;Técnicos en laboratorio de diagnóstico clínico;3316;Técnicos en prótesis dentales;5420;Operadores de telemarketing
ene-17;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5833;Conserjes de edificios
ene-17;Hombre;Tetuán;Entre 46 y 55 años;Española;7121;Albañiles;7191;Mantenedores de edificios;5833;Conserjes de edificios
ene-17;Mujer;Tetuán;Entre 36 y 45 años;Española;4112;Empleados de control de personal y nóminas;3613;Asistentes de dirección y administrativos;4113;Empleados de oficina de servicios estadísticos, financieros y bancarios
ene-17;Hombre;Vicálvaro;Menor de 25 años;Española;5824;Azafatos de tierra;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes
ene-17;Hombre;Usera;Entre 36 y 45 años;Española;5210;Jefes de sección de tiendas y almacenes;5220;Vendedores en tiendas y almacenes;3510;Agentes y representantes comerciales
ene-17;Mujer;Usera;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;7702;Trabajadores de las industrias del pescado;5500;Cajeros y taquilleros (excepto bancos)
ene-17;Hombre;Barajas;Menor de 25 años;Comunitaria;5120;Camareros asalariados;2652;Profesionales de relaciones públicas;3724;Monitores de actividades recreativas y de entretenimiento
ene-17;Hombre;Carabanchel;Entre 46 y 55 años;Española;9602;Peones de la construcción de edificios;5833;Conserjes de edificios;9602;Peones de la construcción de edificios
ene-17;Mujer;Centro;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos;;
ene-17;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;3820;Programadores informáticos;9811;Peones del transporte de mercancías y descargadores;3124;Técnicos en electrónica (excepto electromedicina)
ene-17;Hombre;Puente De Vallecas;Menor de 25 años;Española;8333;Operadores de carretillas elevadoras;9811;Peones del transporte de mercancías y descargadores;7401;Mecánicos y ajustadores de vehículos de motor
ene-17;Hombre;Usera;Entre 56 y 65 años;Española;7323;Ajustadores y operadores de máquinas-herramienta;7312;Soldadores y oxicortadores;7322;Trabajadores de la fabricación de herramientas, mecánico-ajustadores, modelistas, matriceros y afines
ene-17;Hombre;Latina;Entre 36 y 45 años;Extracomunitaria;4221;Empleados de servicios de correos (excepto empleados de mostrador);9811;Peones del transporte de mercancías y descargadores;9820;Reponedores
ene-17;Hombre;Otro Municipio;Entre 56 y 65 años;Española;7250;Mecánicos-instaladores de refrigeración y climatización;7221;Fontaneros;7191;Mantenedores de edificios
ene-17;Hombre;Latina;Entre 26 y 35 años;Extracomunitaria;5120;Camareros asalariados;8333;Operadores de carretillas elevadoras;7313;Chapistas y caldereros
ene-17;Hombre;San Blas;Entre 26 y 35 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;5120;Camareros asalariados;9310;Ayudantes de cocina
ene-17;Mujer;Carabanchel;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
ene-17;Mujer;Fuencarral-el Pardo;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;;
ene-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;5120;Camareros asalariados;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes;5500;Cajeros y taquilleros (excepto bancos)
ene-17;Hombre;Vicálvaro;Entre 46 y 55 años;Extracomunitaria;5833;Conserjes de edificios;5120;Camareros asalariados;8333;Operadores de carretillas elevadoras
ene-17;Mujer;Centro;Entre 46 y 55 años;Española;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-17;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5721;Cuidadores de niños en guarderías y centros educativos
ene-17;Hombre;Moratalaz;Entre 46 y 55 años;Española;4430;Agentes de encuestas;5492;Promotores de venta;5220;Vendedores en tiendas y almacenes
ene-17;Hombre;Usera;Entre 46 y 55 años;Extracomunitaria;5833;Conserjes de edificios;5420;Operadores de telemarketing;5120;Camareros asalariados
ene-17;Hombre;Latina;Entre 56 y 65 años;Española;5833;Conserjes de edificios;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
ene-17;Hombre;Retiro;Entre 36 y 45 años;Española;2484;Diseñadores gráficos y multimedia;5210;Jefes de sección de tiendas y almacenes;8412;Conductores asalariados de automóviles, taxis y furgonetas
ene-17;Mujer;Villaverde;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-17;Hombre;Tetuán;Entre 56 y 65 años;Extracomunitaria;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9223;Limpiadores de ventanas
ene-17;Mujer;Moncloa-aravaca;Menor de 25 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-17;Mujer;Latina;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;;
ene-17;Mujer;Villaverde;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;9310;Ayudantes de cocina;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9811;Peones del transporte de mercancías y descargadores
ene-17;Mujer;Chamberí;Entre 26 y 35 años;Española;;;;;;
ene-17;Mujer;Centro;Entre 26 y 35 años;Española;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional);2322;Profesores de enseñanza no reglada de idiomas;2824;Profesionales del trabajo y la educación social
ene-17;Mujer;Otro Municipio;Entre 36 y 45 años;Española;2599;Profesionales del derecho no clasificados bajo otros epígrafes;3613;Asistentes de dirección y administrativos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
ene-17;Hombre;Villaverde;Entre 26 y 35 años;Extracomunitaria;;;;;;
ene-17;Mujer;Villa De Vallecas;Entre 26 y 35 años;Española;5722;Cuidadores de niños en domicilios;5420;Operadores de telemarketing;3724;Monitores de actividades recreativas y de entretenimiento
ene-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;5833;Conserjes de edificios
ene-17;Mujer;Usera;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;5710;Trabajadores de los cuidados personales a domicilio;5722;Cuidadores de niños en domicilios
ene-17;Hombre;Retiro;Menor de 25 años;Española;3831;Técnicos de grabación audiovisual;2922;Periodistas;5120;Camareros asalariados
ene-17;Hombre;Centro;Entre 46 y 55 años;Española;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-17;Hombre;San Blas;Menor de 25 años;Española;7401;Mecánicos y ajustadores de vehículos de motor;9310;Ayudantes de cocina;5220;Vendedores en tiendas y almacenes
ene-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;9443;Barrenderos y afines;7191;Mantenedores de edificios
ene-17;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores;5220;Vendedores en tiendas y almacenes
ene-17;Hombre;Vicálvaro;Entre 46 y 55 años;Española;3831;Técnicos de grabación audiovisual;9310;Ayudantes de cocina;9811;Peones del transporte de mercancías y descargadores
ene-17;Mujer;Vicálvaro;Entre 46 y 55 años;Comunitaria;9310;Ayudantes de cocina;9700;Peones de las industrias manufactureras;5721;Cuidadores de niños en guarderías y centros educativos
ene-17;Mujer;Usera;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5611;Auxiliares de enfermería hospitalaria
